design_cell,plant,sfr_period_s,sg_reserve,mechanism,severity,capability_change_time_policy,load_event_relation,load_shape,measurement_noise,communication,initial_soc_band,knowledge_split,scenario_id,episode_seed,factor_source,execution_status,status_reason
core_023,A,4,critical,ramp_only,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known,core_023_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_023,A,4,critical,ramp_only,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known,core_023_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_023,A,4,critical,ramp_only,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known,core_023_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_023,A,4,critical,ramp_only,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known,core_023_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_023,A,4,critical,ramp_only,medium,uniform_20_120_s,after,ramp,low,normal,high_0p65_0p80,final_known,core_023_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_024,A,2,adequate,ramp_only,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known,core_024_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_025,A,2,scarce,ramp_only,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known,core_025_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_026,A,2,critical,ramp_only,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known,core_026_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_027,A,4,adequate,delay_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_027_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
